latitude,longitude,target_speed,way_maxspeed,speed_osrm,elevation,fwd_azimuth,way_type,way_surface,node:intersection,node:railway,node:crossing,node:highway,node:stop,start_stop,azimuth_diff,elevation_diff
49.20213311095012,16.580949643524256,7.875819875222778,50.0,11.210422209578285,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0951005434467688,0.0
49.2021383927013,16.580960748733524,7.80135237650309,50.0,11.113686887505551,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0,0.0
49.20214367445139,16.580971853945147,7.726884877783402,50.0,11.016951565432818,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0,0.0
49.202148956200425,16.580982959159147,7.652417379063715,50.0,10.920216243360084,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0,0.0
49.20215423794839,16.580994064375506,7.577949880344027,50.0,10.82348092128735,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0,0.0
49.20215951969527,16.58100516959424,7.50348238162434,50.0,10.726745599214617,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0,0.0
49.20216480144107,16.58101627481533,7.429014882904653,50.0,10.630010277141883,295.0,54.02706764325144,residential,asphalt,,,,,,0,0.0,0.0
49.20217005506626,16.581027410867016,7.408222717074043,50.0,10.607231091551007,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.559436193959165,0.0
49.20217526551514,16.58103859425524,7.4698445621657665,50.0,10.698005404592076,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.20218047596292,16.58104977764581,7.531466407257489,50.0,10.788779717633147,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.20218568640962,16.581060961038734,7.5930882523492125,50.0,10.879554030674218,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.20219089685524,16.58107214443401,7.654710097440935,50.0,10.970328343715288,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.20219610729976,16.581083327831628,7.716331942532658,50.0,11.06110265675636,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.2022013177432,16.5810945112316,7.777953787624382,50.0,11.15187696979743,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.20220652818554,16.581105694633926,7.839575632716104,50.0,11.2426512828385,295.0,54.58650383721061,residential,asphalt,,,,,,0,0.0,0.0
49.20221178245735,16.581116829901664,7.873112256875776,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.6546043895078668,0.0
49.202217076288406,16.58112792172461,7.88129988211728,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.2022223701184,16.581139013549933,7.889487507358784,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.20222766394732,16.581150105377628,7.897675132600288,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.20223295777517,16.581161197207678,7.905862757841793,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.20223825160196,16.581172289040104,7.914050383083297,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.20224354542767,16.581183380874894,7.922238008324801,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.20224883925231,16.581194472712053,7.930425633566306,50.0,11.285714285714286,295.0,53.93189944770274,residential,asphalt,,,,,,0,0.0,0.0
49.2022541510496,16.581205544485144,7.859175458796368,50.0,11.125564816039596,295.0,53.69219407584149,residential,asphalt,,,,,,0,0.2397053718612483,0.0
49.202259475241526,16.581216602421627,7.73314045552789,50.0,10.8549671563471,295.0,53.69219407584149,residential,asphalt,,,,,,0,0.0,0.0
49.20226477104989,16.581227691333126,7.607105452259412,50.0,10.625,295.0,55.173007425927416,residential,asphalt,,,uncontrolled,crossing,,0,1.4808133500859242,0.0
49.20226990621316,16.581238955550976,7.481070448990934,50.0,10.625,295.0,55.173007425927416,residential,asphalt,,,,,,0,0.0,0.0
49.20227504137532,16.581250219771153,7.355035445722456,50.0,10.625,295.0,55.173007425927416,residential,asphalt,,,,,,0,0.0,0.0
49.202280176536384,16.58126148399367,7.229000442453978,50.0,10.625,295.0,55.173007425927416,residential,asphalt,,,,,,0,0.0,0.0
49.20228531169634,16.581272748218517,7.102965439185501,50.0,10.625,295.0,55.173007425927416,residential,asphalt,,,,,,0,0.0,0.0
49.2022904468552,16.581284012445696,6.976930435917023,50.0,10.625,295.0,55.173007425927416,residential,asphalt,,,,,,0,0.0,0.0
49.202295576289664,16.581295282707618,6.850895432648545,50.0,10.654279213692064,295.0,55.56411613169008,residential,asphalt,,,,,,0,0.3911087057626616,0.0
49.20230066094923,16.58130660016401,6.724860429380067,50.0,10.912612586570631,295.0,55.56411613169008,residential,asphalt,,,,,,0,0.0,0.0
49.202305745607696,16.58131791762273,6.598825426111589,50.0,11.1709459594492,295.0,55.56411613169008,residential,asphalt,,,,,,0,0.0,0.0
49.20231083026504,16.58132923508377,6.472790422843112,50.0,11.42927933232777,295.0,55.56411613169008,residential,asphalt,,,,,,0,0.0,0.0
49.20231591492128,16.581340552547132,6.346755419574634,50.0,11.687612705206336,295.0,55.56411613169008,residential,asphalt,,,,,,0,0.0,0.0
49.2023209995764,16.581351870012814,6.220720416306156,50.0,11.945946078084908,295.0,55.56411613169008,residential,asphalt,,,,,,0,0.0,0.0
49.202326085374565,16.581363186271613,6.089679367716344,50.0,12.19437304239948,295.0,55.02882510686671,residential,asphalt,,,,,,0,0.5352910248233727,0.0
49.20233123909589,16.581374430746834,5.661449390447556,50.0,11.854696072528062,295.0,55.02882510686671,residential,asphalt,,,,,,0,0.0,0.0
49.20233639281612,16.581385675224393,5.2332194131787695,50.0,11.515019102656645,295.0,55.02882510686671,residential,asphalt,,,,,,0,0.0,0.0
49.20234154653523,16.581396919704286,4.804989435909982,50.0,11.175342132785229,295.0,55.02882510686671,residential,asphalt,,,,,,0,0.0,0.0
49.20234670025326,16.58140816418652,4.376759458641195,50.0,10.83566516291381,295.0,55.02882510686671,residential,asphalt,,,,,,0,0.0,0.0
49.20235168048065,16.58141958778389,3.5952575887344165,50.0,10.565976017329165,295.0,56.813755712924106,residential,asphalt,,,,,,0,1.7849306060574008,0.0
49.20235660219775,16.58143107178912,2.69461521666683,50.0,10.31989017759601,295.0,56.813755712924106,residential,asphalt,,,,,,0,0.0,0.0
49.20236152391372,16.581442555796617,1.7939728445992436,50.0,10.073804337862857,295.0,56.813755712924106,residential,asphalt,,,,,,0,0.0,0.0
49.20236681863615,16.581453637270524,1.582123905155707,50.0,13.054908590469047,295.0,52.65472734998008,residential,asphalt,,,,,,0,4.159028362944028,0.0
49.20237227315171,16.581464546302907,1.6653498441362764,50.0,17.418521268744662,295.0,52.65472734998008,residential,asphalt,,,,,,0,0.0,0.0
49.202377265869,16.58147595369225,1.748575783116846,50.0,13.734131486989666,295.0,56.81374928983918,residential,asphalt,,,,,,0,4.159021939859102,0.0
49.20238219734869,16.58148742758873,1.7875404159339918,50.0,9.098674335520393,295.0,54.84105993722054,residential,asphalt,,,,,,0,1.972689352618637,0.0
49.202387375188586,16.581498646241663,0.7094818424004246,50.0,11.687594264800508,295.0,54.84105993722054,residential,asphalt,,,,,,0,0.0,0.0
49.20239264812562,16.58150976106175,1.18941315552531,50.0,10.837968714011424,295.0,53.993712336957046,residential,asphalt,,,,,,0,0.8473476002634968,0.0
49.20239793411189,16.58152086163491,1.883147210245432,50.0,9.51647203168664,295.0,53.993712336957046,residential,asphalt,,,,,,0,0.0,0.0
49.20240276462602,16.58153243510232,2.040010583257568,50.0,14.105805121848874,294.0470748023761,57.54888394685876,residential,asphalt,side_to_side,,,,,0,3.5551716099017128,-0.9529251976239266
49.20240818842378,16.581543376842564,2.190097570186577,50.0,14.333333333333334,294.0,52.65469657173357,residential,asphalt,,,,,,0,4.894187375125185,-0.0470748023760734
49.20241364294288,16.58155428587987,2.340184557115585,50.0,14.333333333333334,294.0,52.65469657173357,residential,asphalt,,,,,,0,0.0,0.0
49.20241909746095,16.581565194919577,2.4902715440445946,50.0,14.333333333333334,294.0,52.65469657173357,residential,asphalt,,,,,,0,0.0,0.0
49.202424495080336,16.58157616938577,2.640358530973604,50.0,13.983398777291384,294.0,53.351825833072255,residential,asphalt,,,,,,0,0.6971292613386808,0.0
49.20242986222272,16.5815871788973,2.7904455179026124,50.0,13.44602947311754,294.0,53.351825833072255,residential,asphalt,,,,,,0,0.0,0.0
49.20243522936404,16.581598188411224,2.940532504831621,50.0,12.9086601689437,294.0,53.351825833072255,residential,asphalt,,,,,,0,0.0,0.0
49.2024405965043,16.581609197927534,3.0906194917606298,50.0,12.37129086476986,294.0,53.351825833072255,tertiary,asphalt,,,,,,0,0.0,0.0
